,index,Unnamed: 0.2,CGNDB ID,place_name,ISO Language Code,language,Syllabic Form,term,category,Concise Code,Toponymic Feature ID,lat,long,Location,province,relevance,Decision Date,Source,Unnamed: 0.1,Unnamed: 0,description,etymology,merge_type,source,predicted_etymology
1493,140,,,Biggar,,,,,,,,52.0634611,-107.979075,,,,,,,,,English,,Predicted,English
1494,141,,,Bishop's Falls,,,,,,,,49.0209528,-55.4898944,,,,,,,,,English,,Predicted,English
1495,142,,,Blanc-Sablon,,,,,,,,51.417571,-57.185444,,,,,,,,,French,,Predicted,French
1496,143,,,Blind River,,,,,,,,46.1858333,-82.9605556,,,,,,,,,English,,Predicted,English
1497,144,,,Bloodvein,,,,,,,,51.790833,-96.705278,,,,,,,,,Scottish,,Predicted,Scottish
1498,145,,,Boissevain,,,,,,,,49.230556,-100.055,,,,,,,,,French,,Predicted,French
1499,146,,,Bonavista,,,,,,,,48.6317917,-53.1041333,,,,,,,,,Other European,,Predicted,Other European
1500,147,,,Bonnyville,,,,,,,,54.2672222,-110.7386111,,,,,,,,,English,,Predicted,English
1501,148,,,Bouctouche,,,,,,,,46.468333,-64.740278,,,,,,,,,Indigenous,,Predicted,Indigenous
1502,150,,,Brantford,,,,,,,,43.1569444,-80.2575,,,,,,,,,English,,Predicted,English
1503,151,,,Bridgewater,,,,,,,,44.377498,-64.518605,,,,,,,,,English,,Predicted,English
1504,152,,,Brochet,,,,,,,,57.879722,-101.67111,,,,,,,,,Indigenous,,Predicted,Indigenous
1505,153,,,Brockville,,,,,,,,44.59733,-75.6855,,,,,,,,,English,,Predicted,English
1506,154,,,Brooks,,,,,,,,50.567222,-111.895,,,,,,,,,English,,Predicted,English
1507,155,,,Buchans,,,,,,,,48.8238,-56.8490694,,,,,,,,,Scottish,,Predicted,Scottish
1508,156,,,Buffalo Narrows,,,,,,,,55.86354,-108.481069,,,,,,,,,Indigenous,,Predicted,Indigenous
1509,157,,,Burgeo,,,,,,,,47.6199167,-57.6216334,,,,,,,,,Indigenous,,Predicted,Indigenous
1510,158,,,Burin,,,,,,,,47.082841,-55.175272,,,,,,,,,English,,Predicted,English
1511,159,,,Burns Lake,,,,,,,,54.230278,-125.764444,,,,,,,,,English,,Predicted,English
1512,160,,,Campbell River,,,,,,,,50.023056,-125.243611,,,,,,,,,English,,Predicted,English
1513,161,,,Campbellton,,,,,,,,47.999336,-66.683511,,,,,,,,,English,,Predicted,English
1514,162,,,Camrose,,,,,,,,53.0247222,-112.8241667,,,,,,,,,English,,Predicted,English
1515,163,,,Canmore,,,,,,,,51.0830555,-115.3683333,,,,,,,,,English,,Predicted,English
1516,164,,,Canora,,,,,,,,51.636375,-102.4310056,,,,,,,,,Other European,,Predicted,Other European
1517,166,,,Cap-Chat,,,,,,,,49.096349,-66.687721,,,,,,,,,Indigenous,,Predicted,Indigenous
1518,167,,,Caraquet,,,,,,,,47.765556,-64.95,,,,,,,,,French,,Predicted,French
1519,168,,,Carbonear,,,,,,,,47.7315028,-53.2326611,,,,,,,,,Scottish,,Predicted,Scottish
1520,169,,,Carcross,,,,,,,,60.1658333,-134.7058333,,,,,,,,,English,,Predicted,English
1521,171,,,Carlyle,,,,,,,,49.6353911,-102.2663556,,,,,,,,,English,,Predicted,English
1522,172,,,Carmacks,,,,,,,,62.0911111,-136.2969444,,,,,,,,,English,,Predicted,English
1523,174,,,Carnduff,,,,,,,,49.174925,-101.7973306,,,,,,,,,English,,Predicted,English
1524,175,,,Cartwright,,,,,,,,53.693779,-56.970056,,,,,,,,,English,,Predicted,English
1525,176,,,Castlegar,,,,,,,,49.324444,-117.666944,,,,,,,,,Other European,,Predicted,Other European
1526,177,,,Cat Lake,,,,,,,,51.721053,-91.821591,,,,,,,,,English,,Predicted,English
1527,179,,,Chandler,,,,,,,,48.348741,-64.678399,,,,,,,,,English,,Predicted,English
1528,180,,,Chapais,,,,,,,,49.781713,-74.853458,,,,,,,,,Indigenous,,Predicted,Indigenous
1529,181,,,Chapleau,,,,,,,,47.84385,-83.4004,,,,,,,,,Indigenous,,Predicted,Indigenous
1530,182,,,Chatham-Kent,,,,,,,,42.43396,-82.12876,,,,,,,,,English,,Predicted,English
1531,183,,,Chesterfield Inlet,,,,,,,,63.338889,-90.701389,,,,,,,,,English,,Predicted,English
1532,184,,,Chetwynd,,,,,,,,55.695833,-121.638333,,,,,,,,,Indigenous,,Predicted,Indigenous
1533,187,,,Churchill Falls,,,,,,,,53.531781,-64.008444,,,,,,,,,English,,Predicted,English
1534,188,,,Chéticamp,,,,,,,,46.629589,-61.012862,,,,,,,,,Indigenous,,Predicted,Indigenous
1535,189,,,Clarenville,,,,,,,,48.1881389,-54.0557138,,,,,,,,,English,,Predicted,English
1536,190,,,Claresholm,,,,,,,,50.0197222,-113.5827778,,,,,,,,,Scottish,,Predicted,Scottish
1537,191,,,Clarington,,,,,,,,43.9947222,-78.675,,,,,,,,,English,,Predicted,English
1538,192,,,Clark's Harbour,,,,,,,,43.442634,-65.629012,,,,,,,,,English,,Predicted,English
1539,193,,,Clyde River,,,,,,,,70.4680556,-68.5944444,,,,,,,,,English,,Predicted,English
1540,197,,,Cold Lake,,,,,,,,54.45,-110.1666667,,,,,,,,,English,,Predicted,English
1541,198,,,Cole Bay,,,,,,,,55.097758,-108.328617,,,,,,,,,English,,Predicted,English
1542,200,,,Colville Lake,,,,,,,,67.0399,-126.0912,,,,,,,,,English,,Predicted,English
1543,201,,,Coral Harbour,,,,,,,,64.133333,-83.166667,,,,,,,,,English,,Predicted,English
1544,203,,,Coronach,,,,,,,,49.1088389,-105.512175,,,,,,,,,English,,Predicted,English
1545,204,,,Courtenay,,,,,,,,49.689444,-124.995833,,,,,,,,,English,,Predicted,English
1546,205,,,Cranberry Portage,,,,,,,,54.586111,-101.37722,,,,,,,,,English,,Predicted,English
1547,206,,,Creston,,,,,,,,49.0975,-116.513056,,,,,,,,,English,,Predicted,English
1548,207,,,Cross Lake,,,,,,,,54.625833,-97.778889,,,,,,,,,English,,Predicted,English
1549,208,,,Crowsnest Pass,,,,,,,,49.5888889,-114.5083333,,,,,,,,,English,,Predicted,English
1550,209,,,Cumberland House,,,,,,,,53.955908,-102.267639,,,,,,,,,English,,Predicted,English
1551,210,,,Dalhousie,,,,,,,,48.048611,-66.390278,,,,,,,,,Indigenous,,Predicted,Indigenous
1552,211,,,Dartmouth,,,,,,,,44.670036,-63.577577,,,,,,,,,English,,Predicted,English
1553,212,,,Davidson,,,,,,,,51.2591611,-105.9859314,,,,,,,,,English,,Predicted,English
1554,213,,,Dawson Creek,,,,,,,,55.760556,-120.235556,,,,,,,,,English,,Predicted,English
1555,214,,,Dease Lake,,,,,,,,58.433333,-130.024167,,,,,,,,,English,,Predicted,English
1556,215,,,Deep River,,,,,,,,46.0502777,-77.4177778,,,,,,,,,English,,Predicted,English
1557,216,,,Deer Lake,,,,,,,,52.6475,-94.1975,,,,,,,,,English,,Predicted,English
1558,217,,,Deschambault Lake,,,,,,,,54.91847,-103.37073,,,,,,,,,French,,Predicted,French
1559,219,,,Dillon,,,,,,,,55.929371,-108.92845,,,,,,,,,English,,Predicted,English
1560,220,,,Dolbeau-Mistassini,,,,,,,,48.87651,-72.225957,,,,,,,,,Indigenous,,Predicted,Indigenous
1561,222,,,Drayton Valley,,,,,,,,53.2241667,-114.9808333,,,,,,,,,English,,Predicted,English
1562,223,,,Drumheller,,,,,,,,51.4644444,-112.7188889,,,,,,,,,Scottish,,Predicted,Scottish
1563,224,,,Dryden,,,,,,,,49.78,-92.8338889,,,,,,,,,English,,Predicted,English
1564,225,,,Duncan,,,,,,,,48.778611,-123.708056,,,,,,,,,English,,Predicted,English
1565,226,,,Dégelis,,,,,,,,47.547991,-68.647174,,,,,,,,,French,,Predicted,French
1566,227,,,Dél?n?,,,,,,,,65.1888889,-123.4225,,,,,,,,,Indigenous,,Predicted,Indigenous
1567,228,,,Ear Falls,,,,,,,,50.63844,-93.236648,,,,,,,,,English,,Predicted,English
1568,229,,,Eastend,,,,,,,,49.5163028,-108.8198083,,,,,,,,,English,,Predicted,English
1569,230,,,Eastmain,,,,,,,,52.1833333,-78.1666667,,,,,,,,,English,,Predicted,English
1570,232,,,Edson,,,,,,,,53.5836111,-116.4327778,,,,,,,,,English,,Predicted,English
1571,233,,,Elkford,,,,,,,,50.024444,-114.921667,,,,,,,,,English,,Predicted,English
1572,234,,,Elliot Lake,,,,,,,,46.3811111,-82.6572222,,,,,,,,,English,,Predicted,English
1573,238,,,Esterhazy,,,,,,,,50.6531472,-102.07105,,,,,,,,,Indigenous,,Predicted,Indigenous
1574,239,,,Eston,,,,,,,,51.1491694,-108.7574611,,,,,,,,,English,,Predicted,English
1575,240,,,Fairview,,,,,,,,56.0672222,-118.3841667,,,,,,,,,English,,Predicted,English
1576,241,,,Fermont,,,,,,,,52.796933,-67.091008,,,,,,,,,English,,Predicted,English
1577,242,,,Fernie,,,,,,,,49.504167,-115.062778,,,,,,,,,Scottish,,Predicted,Scottish
1578,243,,,Ferryland,,,,,,,,47.0302389,-52.9056278,,,,,,,,,English,,Predicted,English
1579,244,,,Fogo,,,,,,,,49.714205,-54.278792,,,,,,,,,Indigenous,,Predicted,Indigenous
1580,245,,,Foleyet,,,,,,,,48.24396,-82.43959,,,,,,,,,Scottish,,Predicted,Scottish
1581,246,,,Fond-du-Lac,,,,,,,,59.320236,-107.196393,,,,,,,,,French,,Predicted,French
1582,247,,,Forestville,,,,,,,,48.738485,-69.076774,,,,,,,,,English,,Predicted,English
1583,248,,,Fort Albany,,,,,,,,52.2108333,-81.6836111,,,,,,,,,English,,Predicted,English
1584,249,,,Fort Alexander,,,,,,,,50.608889,-96.295556,,,,,,,,,English,,Predicted,English
1585,250,,,Fort Chipewyan,,,,,,,,58.7144444,-111.1583333,,,,,,,,,Indigenous,,Predicted,Indigenous
1586,252,,,Fort Good Hope,,,,,,,,66.257,-128.6377,,,,,,,,,English,,Predicted,English
1587,253,,,Fort Hope,,,,,,,,51.557729,-87.907009,,,,,,,,,English,,Predicted,English
1588,254,,,Fort Liard,,,,,,,,60.2392,-123.4752,,,,,,,,,English,,Predicted,English
1589,255,,,Fort Macleod,,,,,,,,49.7230555,-113.4041667,,,,,,,,,English,,Predicted,English
1590,256,,,Fort McPherson,,,,,,,,67.4354,-134.8824,,,,,,,,,English,,Predicted,English
1591,257,,,Fort Providence,,,,,,,,61.3552,-117.6542,,,,,,,,,English,,Predicted,English
1592,258,,,Fort Qu'Appelle,,,,,,,,50.7656694,-103.7903389,,,,,,,,,Indigenous,,Predicted,Indigenous
1593,259,,,Fort Resolution,,,,,,,,61.170988,-113.672053,,,,,,,,,English,,Predicted,English
1594,260,,,Fort Saskatchewan,,,,,,,,53.7111111,-113.2177778,,,,,,,,,English,,Predicted,English
1595,261,,,Fort Severn,,,,,,,,55.99847,-87.61548,,,,,,,,,English,,Predicted,English
1596,262,,,Fort St. James,,,,,,,,54.444444,-124.259167,,,,,,,,,English,,Predicted,English
1597,263,,,Fort Vermilion,,,,,,,,58.39,-116.0166667,,,,,,,,,French,,Predicted,French
1598,264,,,Fort-Coulonge,,,,,,,,45.85,-76.7333333,,,,,,,,,French,,Predicted,French
1599,265,,,Forteau,,,,,,,,51.4915611,-56.9478916,,,,,,,,,French,,Predicted,French
1600,266,,,Fox Creek,,,,,,,,54.3941666,-116.8066667,,,,,,,,,English,,Predicted,English
1601,267,,,Fox Lake,,,,,,,,58.4677778,-114.5375,,,,,,,,,English,,Predicted,English
1602,268,,,Fraser Lake,,,,,,,,54.060278,-124.843889,,,,,,,,,English,,Predicted,English
1603,269,,,Gambo,,,,,,,,48.7970805,-54.2125111,,,,,,,,,Other European,,Predicted,Other European
1604,270,,,Garden Hill,,,,,,,,53.883333,-94.648889,,,,,,,,,English,,Predicted,English
1605,272,,,Geraldton,,,,,,,,49.7197222,-86.9505555,,,,,,,,,English,,Predicted,English
1606,273,,,Gillam,,,,,,,,56.347222,-94.707778,,,,,,,,,English,,Predicted,English
1607,274,,,Gimli,,,,,,,,50.633611,-96.99,,,,,,,,,Indigenous,,Predicted,Indigenous
1608,275,,,Gjoa Haven,,,,,,,,68.625,-95.877778,,,,,,,,,Indigenous,,Predicted,Indigenous
1609,276,,,Glovertown,,,,,,,,48.6911305,-54.0352778,,,,,,,,,English,,Predicted,English
1610,278,,,Gods Lake Narrows,,,,,,,,54.554722,-94.476389,,,,,,,,,English,,Predicted,English
1611,279,,,Gods River,,,,,,,,54.841667,-94.09,,,,,,,,,English,,Predicted,English
1612,281,,,Golden,,,,,,,,51.297778,-116.964722,,,,,,,,,English,,Predicted,English
1613,282,,,Gore Bay,,,,,,,,45.9161111,-82.4647222,,,,,,,,,English,,Predicted,English
1614,284,,,Grand Bank,,,,,,,,47.088906,-55.755111,,,,,,,,,English,,Predicted,English
1615,285,,,Grand Falls,,,,,,,,47.0525,-67.735,,,,,,,,,English,,Predicted,English
1616,286,,,Grand Falls-Windsor,,,,,,,,48.9640028,-55.6644417,,,,,,,,,English,,Predicted,English
1617,287,,,Grand Forks,,,,,,,,49.031111,-118.439167,,,,,,,,,English,,Predicted,English
1618,288,,,Grand Rapids,,,,,,,,53.178333,-99.264722,,,,,,,,,English,,Predicted,English
1619,289,,,Grand-Sault,,,,,,,,47.0525,-67.735,,,,,,,,,French,,Predicted,French
1620,290,,,Grande Cache,,,,,,,,53.8880556,-119.1186111,,,,,,,,,French,,Predicted,French
1621,291,,,Gravelbourg,,,,,,,,49.8729,-106.5535944,,,,,,,,,French,,Predicted,French
1622,293,,,Green Lake,,,,,,,,54.3167742,-107.7921972,,,,,,,,,English,,Predicted,English
1623,294,,,Grimshaw,,,,,,,,56.1886112,-117.6058333,,,,,,,,,English,,Predicted,English
1624,295,,,Grise Fiord,,,,,,,,76.416667,-82.895833,,,,,,,,,Scottish,,Predicted,Scottish
1625,297,,,Gull Lake,,,,,,,,50.0969139,-108.4847525,,,,,,,,,English,,Predicted,English
1626,300,,,Haines Junction,,,,,,,,60.7536111,-137.5108333,,,,,,,,,English,,Predicted,English
1627,301,,,Hampton,,,,,,,,45.528611,-65.854722,,,,,,,,,English,,Predicted,English
1628,302,,,Hanna,,,,,,,,51.6458334,-111.9252778,,,,,,,,,English,,Predicted,English
1629,303,,,Harbour Breton,,,,,,,,47.477522,-55.824044,,,,,,,,,English,,Predicted,English
1630,304,,,Havre-Saint-Pierre,,,,,,,,50.245021,-63.59728,,,,,,,,,French,,Predicted,French
1631,307,,,High Prairie,,,,,,,,55.4322223,-116.4944444,,,,,,,,,French,,Predicted,French
1632,308,,,High River,,,,,,,,50.5797223,-113.8741667,,,,,,,,,English,,Predicted,English
1633,309,,,Holyrood,,,,,,,,47.3458861,-53.1520305,,,,,,,,,English,,Predicted,English
1634,310,,,Hope,,,,,,,,49.38,-121.441389,,,,,,,,,English,,Predicted,English
1635,311,,,Hopedale,,,,,,,,55.460711,-60.233242,,,,,,,,,English,,Predicted,English
1636,312,,,Hornepayne,,,,,,,,49.2180555,-84.7772223,,,,,,,,,Indigenous,,Predicted,Indigenous
1637,313,,,Houston,,,,,,,,54.398333,-126.648333,,,,,,,,,English,,Predicted,English
1638,314,,,Hudson Bay,,,,,,,,52.8428167,-102.3756861,,,,,,,,,English,,Predicted,English
1639,315,,,Hudson's Hope,,,,,,,,56.025833,-121.913611,,,,,,,,,English,,Predicted,English
1640,316,,,Humboldt,,,,,,,,52.2019155,-105.1229806,,,,,,,,,English,,Predicted,English
1641,318,,,Ignace,,,,,,,,49.41217,-91.65512,,,,,,,,,Scottish,,Predicted,Scottish
1642,319,,,Indian Head,,,,,,,,50.5337447,-103.6675453,,,,,,,,,English,,Predicted,English
1643,320,,,Innisfail,,,,,,,,52.028139,-113.950639,,,,,,,,,Indigenous,,Predicted,Indigenous
1644,322,,,Invermere,,,,,,,,50.505833,-116.030556,,,,,,,,,English,,Predicted,English
1645,323,,,Inverness,,,,,,,,46.230157,-61.306461,,,,,,,,,English,,Predicted,English
1646,327,,,Jean Marie River,,,,,,,,61.525,-120.6278,,,,,,,,,French,,Predicted,French
1647,328,,,John D'Or Prairie,,,,,,,,58.4958333,-115.1494444,,,,,,,,,French,,Predicted,French
1648,329,,,Joliette,,,,,,,,46.023541,-73.442666,,,,,,,,,French,,Predicted,French
1649,330,,,Joutel,,,,,,,,49.4622222,-78.3075,,,,,,,,,Scottish,,Predicted,Scottish
1650,331,,,Kamsack,,,,,,,,51.5611889,-101.8964417,,,,,,,,,Indigenous,,Predicted,Indigenous
1651,337,,,Kasabonika,,,,,,,,53.5308334,-88.6083333,,,,,,,,,Indigenous,,Predicted,Indigenous
1652,339,,,Kentville,,,,,,,,45.077707,-64.495306,,,,,,,,,English,,Predicted,English
1653,340,,,Kerrobert,,,,,,,,51.9216639,-109.1406778,,,,,,,,,Scottish,,Predicted,Scottish
1654,341,,,Killarney,,,,,,,,49.183333,-99.662778,,,,,,,,,English,,Predicted,English
1655,342,,,Kimberley,,,,,,,,49.685,-115.981667,,,,,,,,,English,,Predicted,English
1656,343,,,Kimmirut,,,,,,,,62.8466666,-69.8719444,,,,,,,,,Indigenous,,Predicted,Indigenous
1657,346,,,Kirkland Lake,,,,,,,,48.15,-80.0330556,,,,,,,,,English,,Predicted,English
1658,348,,,Kitchenuhmaykoosib,,,,,,,,53.8238889,-89.8808334,,,,,,,,,Indigenous,,Predicted,Indigenous
1659,350,,,Kugaaruk,,,,,,,,68.534722,-89.825,,,,,,,,,Indigenous,,Predicted,Indigenous
1660,351,,,La Crête,,,,,,,,58.1863889,-116.4102778,,,,,,,,,French,,Predicted,French
1661,352,,,La Loche,,,,,,,,56.4875278,-109.3982417,,,,,,,,,French,,Predicted,French
1662,353,,,La Malbaie,,,,,,,,47.652419,-70.14951,,,,,,,,,Indigenous,,Predicted,Indigenous
1663,354,,,La Pocatière,,,,,,,,47.369974,-70.032435,,,,,,,,,Indigenous,,Predicted,Indigenous
1664,355,,,La Sarre,,,,,,,,48.806816,-79.204761,,,,,,,,,French,,Predicted,French
1665,356,,,La Tabatière,,,,,,,,50.8291667,-58.9605556,,,,,,,,,French,,Predicted,French
1666,357,,,La Tuque,,,,,,,,47.44078,-72.781466,,,,,,,,,Indigenous,,Predicted,Indigenous
1667,358,,,Lac Brochet,,,,,,,,58.62,-101.48389,,,,,,,,,Indigenous,,Predicted,Indigenous
1668,359,,,Lac La Biche,,,,,,,,54.7702778,-111.9791667,,,,,,,,,French,,Predicted,French
1669,360,,,Lac-Mégantic,,,,,,,,45.574216,-70.882371,,,,,,,,,French,,Predicted,French
1670,361,,,Lachute,,,,,,,,45.6558,-74.338846,,,,,,,,,Scottish,,Predicted,Scottish
1671,362,,,Lacombe,,,,,,,,52.464444,-113.734167,,,,,,,,,Indigenous,,Predicted,Indigenous
1672,363,,,Ladysmith,,,,,,,,48.993333,-123.815556,,,,,,,,,English,,Predicted,English
1673,364,,,Lanigan,,,,,,,,51.8490333,-105.0298972,,,,,,,,,Scottish,,Predicted,Scottish
1674,365,,,Lansdowne House,,,,,,,,52.22106,-87.88681,,,,,,,,,English,,Predicted,English
1675,366,,,Leader,,,,,,,,50.8875722,-109.5466111,,,,,,,,,English,,Predicted,English
1676,367,,,Leaf Rapids,,,,,,,,56.4619444,-100.0105556,,,,,,,,,English,,Predicted,English
1677,368,,,Leamington,,,,,,,,42.05091,-82.59905,,,,,,,,,English,,Predicted,English
1678,369,,,Lebel-sur-Quévillon,,,,,,,,49.052083,-76.976052,,,,,,,,,French,,Predicted,French
1679,370,,,Leduc,,,,,,,,53.2666666,-113.5458333,,,,,,,,,Scottish,,Predicted,Scottish
1680,371,,,Les Îles-de-la-Madeleine,,,,,,,,47.375438,-61.870302,,,,,,,,,French,,Predicted,French
1681,372,,,Lewisporte,,,,,,,,49.2418083,-55.0460194,,,,,,,,,English,,Predicted,English
1682,375,,,Little Current,,,,,,,,45.97873,-81.92772,,,,,,,,,English,,Predicted,English
1683,376,,,Little Grand Rapids,,,,,,,,52.036111,-95.461111,,,,,,,,,English,,Predicted,English
1684,377,,,Liverpool,,,,,,,,44.039147,-64.714759,,,,,,,,,English,,Predicted,English
1685,378,,,Longlac,,,,,,,,49.7797222,-86.5372222,,,,,,,,,Indigenous,,Predicted,Indigenous
1686,381,,,Lévis,,,,,,,,46.758172,-71.240366,,,,,,,,,French,,Predicted,French
1687,382,,,Mackenzie,,,,,,,,55.324444,-123.092778,,,,,,,,,Indigenous,,Predicted,Indigenous
1688,385,,,Malartic,,,,,,,,48.136333,-78.127413,,,,,,,,,Indigenous,,Predicted,Indigenous
1689,386,,,Manitouwadge,,,,,,,,49.1269445,-85.8375,,,,,,,,,Indigenous,,Predicted,Indigenous
1690,388,,,Manning,,,,,,,,56.9222222,-117.6283333,,,,,,,,,English,,Predicted,English
1691,390,,,Maple Creek,,,,,,,,49.902116,-109.486129,,,,,,,,,English,,Predicted,English
1692,391,,,Marystown,,,,,,,,47.154975,-55.1644334,,,,,,,,,English,,Predicted,English
1693,392,,,Masset,,,,,,,,54.011111,-132.146667,,,,,,,,,English,,Predicted,English
1694,397,,,Mayo,,,,,,,,63.5925,-135.8977778,,,,,,,,,Indigenous,,Predicted,Indigenous
1695,398,,,McAdam,,,,,,,,45.592222,-67.308056,,,,,,,,,Scottish,,Predicted,Scottish
1696,399,,,McBride,,,,,,,,53.304167,-120.163889,,,,,,,,,Scottish,,Predicted,Scottish
1697,400,,,Meadow Lake,,,,,,,,54.1241055,-108.4359051,,,,,,,,,English,,Predicted,English
1698,402,,,Melfort,,,,,,,,52.8563361,-104.6099722,,,,,,,,,English,,Predicted,English
1699,403,,,Melita,,,,,,,,49.268056,-100.99583,,,,,,,,,Indigenous,,Predicted,Indigenous
1700,404,,,Melville,,,,,,,,50.9304306,-102.8078417,,,,,,,,,English,,Predicted,English
1701,406,,,Middleton,,,,,,,,44.942577,-65.068193,,,,,,,,,English,,Predicted,English
1702,407,,,Midland,,,,,,,,44.7502777,-79.8836111,,,,,,,,,English,,Predicted,English
1703,408,,,Milk River,,,,,,,,49.15,-112.0866667,,,,,,,,,Indigenous,,Predicted,Indigenous
1704,410,,,Minto,,,,,,,,46.077695,-66.078501,,,,,,,,,Other European,,Predicted,Other European
1705,414,,,Mont-Joli,,,,,,,,48.585358,-68.189596,,,,,,,,,French,,Predicted,French
1706,415,,,Mont-Laurier,,,,,,,,46.548144,-75.503619,,,,,,,,,French,,Predicted,French
1707,416,,,Mont-Tremblant,,,,,,,,46.118146,-74.600227,,,,,,,,,French,,Predicted,French
1708,417,,,Montague,,,,,,,,46.169188,-62.650681,,,,,,,,,French,,Predicted,French
1709,418,,,Montmagny,,,,,,,,46.981118,-70.557452,,,,,,,,,French,,Predicted,French
1710,419,,,Montreal Lake,,,,,,,,54.051426,-105.795191,,,,,,,,,French,,Predicted,French
1711,420,,,Moose Factory,,,,,,,,51.2555245,-80.6048924,,,,,,,,,Indigenous,,Predicted,Indigenous
1712,422,,,Moose Lake,,,,,,,,53.704444,-100.31028,,,,,,,,,Indigenous,,Predicted,Indigenous
1713,425,,,Murdochville,,,,,,,,48.960411,-65.496233,,,,,,,,,English,,Predicted,English
1714,426,,,Musgrave Harbour,,,,,,,,49.4167028,-53.9644222,,,,,,,,,Indigenous,,Predicted,Indigenous
1715,427,,,Nahanni Butte,,,,,,,,61.0356,-123.3832,,,,,,,,,Indigenous,,Predicted,Indigenous
1716,428,,,Nakina,,,,,,,,50.179018,-86.709931,,,,,,,,,Indigenous,,Predicted,Indigenous
1717,429,,,Nakusp,,,,,,,,50.239167,-117.7975,,,,,,,,,Indigenous,,Predicted,Indigenous
